id_student,gender,region,highest_education,studied_credits,imd_band,total_clicks,avg_score,engagement_level,performance_level,risk_level,pass_flag,dropout_flag,final_result
487494,M,South Region,No Formal quals,60,50-60%,282,,Low,,Very High Risk,0,1,Withdrawn
488828,M,North Western Region,A Level or Equivalent,30,60-70%,,,,,,0,0,Fail
490587,M,Wales,Lower Than A Level,120,20-30%,690,41,Medium,Low,High Risk,0,0,Fail
490662,M,South West Region,A Level or Equivalent,60,50-60%,613,57.6666666666667,Medium,Medium,High Risk,0,0,Fail
491570,F,Yorkshire Region,A Level or Equivalent,120,50-60%,140,,Low,,Very High Risk,0,1,Withdrawn
492403,F,West Midlands Region,A Level or Equivalent,30,40-50%,1199,70.5,Medium,High,Low Risk,1,0,Pass
494427,M,Scotland,HE Qualification,60,20-30%,1438,85.75,Medium,High,Low Risk,1,0,Distinction
494872,M,South Region,Lower Than A Level,30,80-90%,984,71,Medium,High,Low Risk,0,0,Fail
496108,M,East Anglian Region,Lower Than A Level,60,60-70%,2354,52.6666666666667,High,Medium,Safe,1,0,Pass
497047,F,South East Region,Lower Than A Level,60,80-90%,,,,,,0,1,Withdrawn
497361,M,East Midlands Region,A Level or Equivalent,30,80-90%,1423,86.6666666666667,Medium,High,Low Risk,0,0,Fail
497580,M,East Anglian Region,A Level or Equivalent,30,60-70%,1760,87,High,High,Low Risk,1,0,Pass
498261,M,Yorkshire Region,Lower Than A Level,60,10-20,,,,,,0,1,Withdrawn
502640,M,London Region,A Level or Equivalent,60,10-20,371,29,Low,Low,High Risk,0,1,Withdrawn
502929,M,London Region,Lower Than A Level,60,10-20,1602,42.2,High,Low,Low Risk,1,0,Pass
503872,M,North Western Region,A Level or Equivalent,60,70-80%,599,34.2,Medium,Low,High Risk,0,0,Fail
504062,M,Scotland,HE Qualification,90,40-50%,498,78,Medium,High,High Risk,1,0,Pass
504652,M,London Region,Lower Than A Level,30,70-80%,749,64.5,Medium,Medium,High Risk,1,0,Pass
504728,F,South West Region,Lower Than A Level,60,0-10%,1099,83.5,Medium,High,Low Risk,1,0,Pass
505333,M,Wales,Lower Than A Level,60,0-10%,80,,Low,,Very High Risk,0,0,Fail
505767,M,Scotland,HE Qualification,60,30-40%,2180,78.4615384615385,High,High,Safe,1,0,Distinction
505855,M,South West Region,A Level or Equivalent,60,60-70%,1119,92.75,Medium,High,Low Risk,1,0,Distinction
510266,M,Scotland,A Level or Equivalent,60,20-30%,5237,71.3076923076923,High,High,Safe,1,0,Distinction
510545,M,North Western Region,A Level or Equivalent,60,0-10%,,,,,,0,1,Withdrawn
511199,M,South Region,A Level or Equivalent,30,40-50%,778,62.75,Medium,Medium,High Risk,0,0,Fail
511657,M,South Region,A Level or Equivalent,60,80-90%,279,61.3333333333333,Low,Medium,Very High Risk,0,0,Fail
513211,M,London Region,A Level or Equivalent,60,40-50%,83,,Low,,Very High Risk,0,0,Fail
513672,M,South West Region,Lower Than A Level,120,70-80%,1484,92,Medium,High,Low Risk,1,0,Pass
515125,M,London Region,A Level or Equivalent,120,50-60%,576,53.75,Medium,Medium,High Risk,0,0,Fail
516238,M,South West Region,Lower Than A Level,60,20-30%,2544,93,High,High,Safe,1,0,Pass
516728,M,South East Region,Lower Than A Level,60,80-90%,28,,Low,,Very High Risk,0,0,Fail
518116,M,South Region,Lower Than A Level,60,10-20,311,54,Low,Medium,Very High Risk,0,0,Fail
519258,M,South West Region,Lower Than A Level,60,10-20,1412,62.25,Medium,Medium,Low Risk,0,0,Fail
519589,M,Wales,A Level or Equivalent,60,20-30%,249,20,Low,Low,Very High Risk,0,0,Fail
520824,F,West Midlands Region,Lower Than A Level,30,20-30%,365,44,Low,Low,High Risk,0,1,Withdrawn
522525,M,East Midlands Region,Lower Than A Level,60,0-10%,5678,71.75,High,High,Safe,1,0,Pass
523061,M,North Western Region,A Level or Equivalent,120,0-10%,1795,54.6666666666667,High,Medium,Low Risk,1,0,Pass
524276,M,Scotland,HE Qualification,60,90-100%,195,29,Low,Low,Very High Risk,0,0,Fail
524386,M,West Midlands Region,A Level or Equivalent,120,70-80%,295,76.25,Low,High,Very High Risk,0,0,Fail
525332,M,London Region,Lower Than A Level,60,80-90%,1338,63.5555555555556,Medium,Medium,Low Risk,0,0,Fail
526051,M,East Anglian Region,Lower Than A Level,90,30-40%,5780,87.25,High,High,Safe,1,0,Distinction
527771,M,Yorkshire Region,Lower Than A Level,60,40-50%,1148,83.3333333333333,Medium,High,Low Risk,0,0,Fail
529304,M,London Region,A Level or Equivalent,90,10-20,423,82.3333333333333,Low,High,High Risk,1,0,Pass
531845,M,South Region,Lower Than A Level,30,40-50%,352,37,Low,Low,High Risk,0,0,Fail
532531,M,London Region,Lower Than A Level,120,0-10%,634,45.25,Medium,Low,High Risk,1,0,Pass
532570,F,Wales,A Level or Equivalent,120,40-50%,,,,,,0,1,Withdrawn
536996,M,East Midlands Region,A Level or Equivalent,30,80-90%,28,,Low,,Very High Risk,0,1,Withdrawn
538102,M,South Region,A Level or Equivalent,30,50-60%,690,93.3333333333333,Medium,High,High Risk,0,0,Fail
540509,M,South East Region,Lower Than A Level,60,30-40%,2920,92.2,High,High,Safe,1,0,Pass
541003,M,South Region,A Level or Equivalent,60,90-100%,1884,69.2,High,Medium,Low Risk,1,0,Pass
541999,M,North Western Region,A Level or Equivalent,30,30-40%,208,80,Low,High,Very High Risk,0,0,Fail
542050,M,West Midlands Region,HE Qualification,60,60-70%,3286,69.25,High,Medium,Safe,1,0,Pass
542524,M,East Midlands Region,Lower Than A Level,30,0-10%,1217,84.25,Medium,High,Low Risk,1,0,Pass
543475,M,South West Region,A Level or Equivalent,60,60-70%,2748,55,High,Medium,Safe,1,0,Pass
543924,M,South Region,A Level or Equivalent,60,10-20,239,73,Low,High,Very High Risk,0,0,Fail
543948,M,South West Region,Lower Than A Level,60,30-40%,6051,75.7272727272727,High,High,Safe,1,0,Pass
544052,M,Scotland,A Level or Equivalent,30,40-50%,4341,62.7692307692308,High,Medium,Safe,1,0,Pass
544295,M,South Region,A Level or Equivalent,60,90-100%,2957,73.2307692307692,High,High,Safe,0,0,Fail
546400,F,Scotland,A Level or Equivalent,120,60-70%,54,,Low,,Very High Risk,0,1,Withdrawn
547100,M,Scotland,Lower Than A Level,30,60-70%,,,,,,0,0,Fail
547685,M,Scotland,A Level or Equivalent,60,40-50%,228,65.5,Low,Medium,Very High Risk,0,1,Withdrawn
548261,M,East Anglian Region,Lower Than A Level,120,50-60%,1159,48.75,Medium,Low,Low Risk,0,0,Fail
548992,M,London Region,A Level or Equivalent,60,10-20,437,50.6,Low,Medium,High Risk,0,0,Fail
549401,F,East Anglian Region,Lower Than A Level,60,10-20,388,50,Low,Low,High Risk,0,1,Withdrawn
550197,M,North Western Region,Lower Than A Level,120,40-50%,163,,Low,,Very High Risk,0,0,Fail
550357,M,South East Region,A Level or Equivalent,30,70-80%,1399,78.25,Medium,High,Low Risk,1,0,Pass
550812,M,Scotland,A Level or Equivalent,150,90-100%,1154,59.25,Medium,Medium,Low Risk,1,0,Pass
551528,M,Yorkshire Region,Lower Than A Level,120,,2574,62.2,High,Medium,Safe,0,1,Withdrawn
551856,M,North Region,Lower Than A Level,60,10-20,621,24,Medium,Low,High Risk,0,0,Fail
552067,M,London Region,HE Qualification,30,30-40%,1317,89,Medium,High,Low Risk,1,0,Distinction
553914,M,Yorkshire Region,A Level or Equivalent,30,0-10%,,,,,,0,1,Withdrawn
554988,M,London Region,A Level or Equivalent,30,10-20,311,,Low,,Very High Risk,0,1,Withdrawn
555022,M,North Region,Post Graduate Qualification,90,,2644,86.75,High,High,Safe,1,0,Pass
555756,M,Scotland,Lower Than A Level,120,90-100%,1514,92.5,Medium,High,Low Risk,1,0,Distinction
557700,M,North Region,Post Graduate Qualification,60,,7511,71.1428571428571,High,High,Safe,1,0,Pass
558122,M,Scotland,Post Graduate Qualification,60,90-100%,289,43,Low,Low,Very High Risk,0,0,Fail
558342,M,Yorkshire Region,Lower Than A Level,120,40-50%,385,58,Low,Medium,High Risk,0,1,Withdrawn
558492,F,Scotland,HE Qualification,90,20-30%,14,,Low,,Very High Risk,0,0,Fail
559518,M,East Anglian Region,Lower Than A Level,30,10-20,637,53,Medium,Medium,High Risk,1,0,Pass
559977,M,Yorkshire Region,Lower Than A Level,60,10-20,376,73,Low,High,High Risk,0,0,Fail
560951,M,South East Region,A Level or Equivalent,60,80-90%,758,50,Medium,Low,High Risk,0,0,Fail
561271,M,Ireland,Post Graduate Qualification,60,,1007,63,Medium,Medium,Low Risk,0,0,Fail
561363,M,Scotland,Post Graduate Qualification,60,80-90%,2221,77.2307692307692,High,High,Safe,1,0,Pass
561559,M,South Region,HE Qualification,60,40-50%,3501,75.9230769230769,High,High,Safe,1,0,Pass
561774,M,Scotland,A Level or Equivalent,90,60-70%,4412,76.8461538461538,High,High,Safe,1,0,Distinction
562825,M,East Midlands Region,HE Qualification,60,90-100%,1505,66.3,Medium,Medium,Low Risk,1,0,Pass
563230,M,Yorkshire Region,HE Qualification,60,90-100%,2293,90.5,High,High,Safe,1,0,Distinction
563902,M,North Region,A Level or Equivalent,30,40-50%,4,,Low,,Very High Risk,0,1,Withdrawn
565275,M,South Region,A Level or Equivalent,150,40-50%,3895,88,High,High,Safe,0,1,Withdrawn
565838,M,East Midlands Region,A Level or Equivalent,60,50-60%,1112,77,Medium,High,Low Risk,0,0,Fail
566337,M,South West Region,HE Qualification,90,60-70%,513,15.3333333333333,Medium,Low,High Risk,0,0,Fail
566422,M,West Midlands Region,A Level or Equivalent,30,10-20,4936,84.25,High,High,Safe,1,0,Pass
566871,M,London Region,Lower Than A Level,90,10-20,1273,76.6666666666667,Medium,High,Low Risk,0,0,Fail
569342,M,South Region,Lower Than A Level,120,70-80%,3920,69.3333333333333,High,Medium,Safe,0,1,Withdrawn
569620,F,Scotland,Lower Than A Level,60,80-90%,117,,Low,,Very High Risk,0,0,Fail
571025,M,East Anglian Region,No Formal quals,60,20-30%,2801,65.1,High,Medium,Safe,0,1,Withdrawn
571128,M,Scotland,HE Qualification,60,80-90%,3357,81,High,High,Safe,1,0,Pass
571233,M,South West Region,Lower Than A Level,60,60-70%,2333,72.8333333333333,High,High,Safe,0,0,Fail
571389,F,North Western Region,Lower Than A Level,60,20-30%,802,64.5,Medium,Medium,High Risk,0,1,Withdrawn
571789,M,Ireland,A Level or Equivalent,45,70-80%,625,81,Medium,High,High Risk,0,1,Withdrawn
571946,M,North Western Region,A Level or Equivalent,60,40-50%,,,,,,0,1,Withdrawn
571963,M,North Region,A Level or Equivalent,90,30-40%,1021,85,Medium,High,Low Risk,1,0,Pass
572249,M,East Midlands Region,Lower Than A Level,90,20-30%,20,,Low,,Very High Risk,0,0,Fail
573072,M,West Midlands Region,Lower Than A Level,60,50-60%,,,,,,0,1,Withdrawn
573558,M,North Region,A Level or Equivalent,60,50-60%,4320,64.2307692307692,High,Medium,Safe,1,0,Pass
573665,M,South Region,Lower Than A Level,60,70-80%,10,,Low,,Very High Risk,0,1,Withdrawn
574508,M,North Western Region,HE Qualification,30,70-80%,2927,76,High,High,Safe,1,0,Pass
574523,M,South East Region,A Level or Equivalent,90,50-60%,920,67.1666666666667,Medium,Medium,Low Risk,1,0,Pass
574580,F,North Region,Lower Than A Level,150,0-10%,488,,Medium,,High Risk,0,0,Fail
574637,M,South Region,A Level or Equivalent,30,70-80%,3891,82.1,High,High,Safe,1,0,Pass
575162,M,Scotland,HE Qualification,60,30-40%,621,59.2,Medium,Medium,High Risk,1,0,Pass
575473,F,Scotland,HE Qualification,60,90-100%,963,63.5,Medium,Medium,Low Risk,1,0,Pass
575777,M,Yorkshire Region,Lower Than A Level,60,50-60%,1348,76,Medium,High,Low Risk,1,0,Pass
576876,M,South East Region,Lower Than A Level,30,80-90%,2481,91,High,High,Safe,1,0,Distinction
577245,M,South Region,Lower Than A Level,60,80-90%,6281,64.7692307692308,High,Medium,Safe,1,0,Pass
577352,M,East Anglian Region,Lower Than A Level,120,0-10%,,,,,,0,0,Fail
577460,M,North Region,HE Qualification,60,50-60%,4980,83.1428571428571,High,High,Safe,1,0,Distinction
577562,M,North Western Region,Lower Than A Level,60,60-70%,2354,75.75,High,High,Safe,1,0,Pass
577603,M,North Region,Lower Than A Level,120,10-20,25,,Low,,Very High Risk,0,1,Withdrawn
578541,F,East Midlands Region,A Level or Equivalent,60,70-80%,2691,53.1666666666667,High,Medium,Safe,0,0,Fail
578634,M,South Region,Lower Than A Level,60,,1260,82.5,Medium,High,Low Risk,1,0,Pass
578958,M,Wales,Lower Than A Level,135,20-30%,3359,50.4545454545455,High,Medium,Safe,1,0,Pass
581257,M,South West Region,A Level or Equivalent,60,0-10%,1401,92,Medium,High,Low Risk,1,0,Pass
581269,M,London Region,A Level or Equivalent,120,40-50%,1110,73,Medium,High,Low Risk,1,0,Pass
581676,M,West Midlands Region,Lower Than A Level,60,60-70%,4900,67.6923076923077,High,Medium,Safe,1,0,Pass
582094,M,Wales,A Level or Equivalent,60,90-100%,3397,88.1666666666667,High,High,Safe,0,1,Withdrawn
583968,M,South East Region,Lower Than A Level,60,10-20,2179,88.5,High,High,Safe,1,0,Distinction
584698,M,Wales,Lower Than A Level,165,80-90%,344,66,Low,Medium,High Risk,0,0,Fail
585393,M,South West Region,A Level or Equivalent,60,60-70%,15356,95.6923076923077,High,High,Safe,1,0,Distinction
585397,M,East Anglian Region,A Level or Equivalent,60,90-100%,5429,84.6153846153846,High,High,Safe,1,0,Distinction
585662,M,North Western Region,A Level or Equivalent,90,80-90%,1887,89.8,High,High,Low Risk,1,0,Pass
587323,M,London Region,A Level or Equivalent,60,20-30%,582,78.3333333333333,Medium,High,High Risk,1,0,Pass
588274,M,West Midlands Region,A Level or Equivalent,120,70-80%,13824,98.3076923076923,High,High,Safe,1,0,Distinction
588765,M,South West Region,A Level or Equivalent,90,60-70%,7221,75.8461538461538,High,High,Safe,1,0,Pass
589001,M,East Anglian Region,Lower Than A Level,60,30-40%,3,,Low,,Very High Risk,0,1,Withdrawn
589033,M,Scotland,HE Qualification,60,0-10%,2649,80.25,High,High,Safe,1,0,Pass
589083,M,Scotland,HE Qualification,45,30-40%,,,,,,0,1,Withdrawn
589223,M,London Region,A Level or Equivalent,30,30-40%,1018,77.5,Medium,High,Low Risk,1,0,Pass
589260,M,North Western Region,Lower Than A Level,30,20-30%,2215,89.75,High,High,Safe,1,0,Pass
589722,M,Ireland,A Level or Equivalent,60,50-60%,266,10,Low,Low,Very High Risk,0,1,Withdrawn
589828,M,East Anglian Region,Lower Than A Level,150,60-70%,2707,61.55,High,Medium,Safe,1,0,Pass
590699,M,East Anglian Region,HE Qualification,120,80-90%,411,,Low,,High Risk,0,1,Withdrawn
591398,M,South Region,A Level or Equivalent,60,90-100%,1696,93.5,High,High,Low Risk,1,0,Distinction
592080,M,Scotland,Lower Than A Level,60,10-20,,,,,,0,1,Withdrawn
592372,M,Yorkshire Region,Lower Than A Level,60,20-30%,1898,46.8,High,Low,Low Risk,1,0,Pass
592593,M,South Region,A Level or Equivalent,150,90-100%,563,71.5,Medium,High,High Risk,1,0,Pass
592666,F,East Midlands Region,Lower Than A Level,150,20-30%,1968,73.25,High,High,Low Risk,1,0,Pass
593123,M,Wales,A Level or Equivalent,60,10-20,1397,66.75,Medium,Medium,Low Risk,0,0,Fail
593733,M,Scotland,HE Qualification,60,10-20,2906,92.75,High,High,Safe,1,0,Distinction
593941,M,West Midlands Region,A Level or Equivalent,60,10-20,,,,,,0,1,Withdrawn
594131,M,East Midlands Region,Lower Than A Level,60,20-30%,949,64,Medium,Medium,Low Risk,1,0,Pass
594193,M,South West Region,Lower Than A Level,60,90-100%,415,90,Low,High,High Risk,0,0,Fail
594684,M,Scotland,HE Qualification,60,40-50%,1948,93,High,High,Low Risk,1,0,Distinction
595100,M,Scotland,Post Graduate Qualification,60,80-90%,1264,90,Medium,High,Low Risk,1,0,Pass
595356,M,South West Region,A Level or Equivalent,90,10-20,711,42,Medium,Low,High Risk,0,1,Withdrawn
595808,M,East Anglian Region,Lower Than A Level,90,40-50%,571,53.25,Medium,Medium,High Risk,0,0,Fail
595992,M,Yorkshire Region,Lower Than A Level,60,40-50%,2095,66,High,Medium,Low Risk,1,0,Pass
596347,M,Scotland,A Level or Equivalent,60,70-80%,753,81,Medium,High,High Risk,1,0,Pass
596947,M,East Anglian Region,Lower Than A Level,90,80-90%,1213,64.1818181818182,Medium,Medium,Low Risk,1,0,Pass
597909,F,London Region,Lower Than A Level,60,50-60%,1357,51.75,Medium,Medium,Low Risk,1,0,Pass
599056,M,West Midlands Region,HE Qualification,30,10-20,545,75.25,Medium,High,High Risk,1,0,Pass
599263,M,Yorkshire Region,A Level or Equivalent,120,60-70%,653,49.5555555555556,Medium,Low,High Risk,0,0,Fail
599341,M,Scotland,A Level or Equivalent,90,50-60%,3846,84.8,High,High,Safe,1,0,Pass
599554,F,South Region,HE Qualification,60,70-80%,2152,72.75,High,High,Low Risk,1,0,Pass
599937,F,Wales,Lower Than A Level,90,30-40%,1187,60,Medium,Medium,Low Risk,1,0,Pass
600181,M,East Midlands Region,HE Qualification,60,70-80%,603,55,Medium,Medium,High Risk,0,1,Withdrawn
600623,M,South West Region,A Level or Equivalent,90,20-30%,1447,95,Medium,High,Low Risk,1,0,Distinction
600801,M,Scotland,A Level or Equivalent,75,90-100%,1103,69.5,Medium,Medium,Low Risk,1,0,Pass
600814,M,South West Region,Lower Than A Level,180,30-40%,4526,68.5833333333333,High,Medium,Safe,1,0,Pass
600879,M,South Region,A Level or Equivalent,90,80-90%,,,,,,0,1,Withdrawn
600987,M,North Western Region,A Level or Equivalent,60,0-10%,1520,68.4615384615385,Medium,Medium,Low Risk,1,0,Pass
601043,M,North Region,A Level or Equivalent,30,10-20,2798,81.1666666666667,High,High,Safe,1,0,Pass
601054,M,London Region,A Level or Equivalent,120,10-20,1511,75,Medium,High,Low Risk,1,0,Pass
601211,M,North Region,A Level or Equivalent,30,60-70%,2696,96.25,High,High,Safe,1,0,Distinction
601248,M,Wales,Lower Than A Level,90,40-50%,382,,Low,,High Risk,0,0,Fail
601386,M,South East Region,A Level or Equivalent,30,40-50%,1802,92.75,High,High,Low Risk,1,0,Pass
602107,M,London Region,HE Qualification,60,80-90%,811,71.4,Medium,High,High Risk,0,0,Fail
602150,M,London Region,A Level or Equivalent,90,20-30%,518,98,Medium,High,High Risk,0,1,Withdrawn
602721,M,South Region,HE Qualification,30,80-90%,2329,95,High,High,Safe,1,0,Distinction
603531,M,London Region,HE Qualification,60,70-80%,1042,85.3333333333333,Medium,High,Low Risk,1,0,Pass
603791,M,Scotland,Lower Than A Level,120,20-30%,93,,Low,,Very High Risk,0,0,Fail
603832,M,South West Region,A Level or Equivalent,60,40-50%,2162,52.125,High,Medium,Low Risk,1,0,Pass
604078,M,South West Region,A Level or Equivalent,60,80-90%,,,,,,0,1,Withdrawn
604172,M,South Region,HE Qualification,30,60-70%,2728,93.75,High,High,Safe,1,0,Distinction
604270,M,London Region,Lower Than A Level,30,50-60%,1790,83.5,High,High,Low Risk,1,0,Pass
604337,M,West Midlands Region,A Level or Equivalent,30,70-80%,752,69.5,Medium,Medium,High Risk,0,0,Fail
604490,M,North Western Region,HE Qualification,90,0-10%,144,,Low,,Very High Risk,0,1,Withdrawn
604502,M,North Region,HE Qualification,60,,1309,84.25,Medium,High,Low Risk,1,0,Pass
604571,M,East Midlands Region,Lower Than A Level,120,80-90%,1219,73.2222222222222,Medium,High,Low Risk,1,0,Pass
604665,M,London Region,HE Qualification,120,30-40%,,,,,,0,1,Withdrawn
604789,M,Yorkshire Region,Lower Than A Level,60,20-30%,1132,82.5,Medium,High,Low Risk,1,0,Pass
605130,M,Scotland,HE Qualification,75,10-20,,,,,,0,1,Withdrawn
605136,F,Scotland,HE Qualification,45,10-20,,,,,,0,1,Withdrawn
605367,M,London Region,A Level or Equivalent,30,50-60%,7246,69.3846153846154,High,Medium,Safe,1,0,Pass
605688,M,South Region,A Level or Equivalent,60,30-40%,3356,87.0769230769231,High,High,Safe,1,0,Pass
606025,M,North Western Region,Lower Than A Level,60,0-10%,,,,,,0,1,Withdrawn
606127,M,Yorkshire Region,A Level or Equivalent,60,10-20,1240,81.6666666666667,Medium,High,Low Risk,0,0,Fail
606182,M,Scotland,A Level or Equivalent,30,70-80%,2603,77.75,High,High,Safe,1,0,Pass
606290,M,East Midlands Region,Lower Than A Level,60,10-20,,,,,,0,1,Withdrawn
606350,M,East Anglian Region,A Level or Equivalent,150,10-20,181,40,Low,Low,Very High Risk,0,0,Fail
607413,M,East Anglian Region,HE Qualification,60,40-50%,551,76,Medium,High,High Risk,0,1,Withdrawn
607570,M,Wales,Lower Than A Level,30,10-20,294,41,Low,Low,Very High Risk,0,0,Fail
607703,M,Scotland,Lower Than A Level,60,40-50%,,,,,,0,1,Withdrawn
608152,F,Scotland,HE Qualification,60,90-100%,1744,53.4615384615385,High,Medium,Low Risk,1,0,Pass
608694,M,East Anglian Region,Lower Than A Level,60,80-90%,,,,,,0,1,Withdrawn
609241,F,West Midlands Region,HE Qualification,120,20-30%,7,,Low,,Very High Risk,0,1,Withdrawn
609383,M,South Region,Lower Than A Level,60,60-70%,1619,86.8,High,High,Low Risk,0,0,Fail
609450,M,Scotland,HE Qualification,60,40-50%,530,54,Medium,Medium,High Risk,0,0,Fail
